Datetime,Open,High,Low,Close,Volume
2024-05-14T14:20:00,21349.95,21349.95,21339.8,21340.3,400
2024-05-14T14:21:00,21345.35,21348.7,21341.65,21341.7,840
2024-05-14T14:22:00,21337.9,21339.6,21337.9,21339.6,160
2024-05-14T14:23:00,21336.2,21340.0,21336.2,21338.3,600
2024-05-14T14:24:00,21340.0,21353.65,21340.0,21353.65,520
2024-05-14T14:25:00,21353.3,21356.65,21351.95,21355.2,640
2024-05-14T14:26:00,21357.2,21361.0,21357.2,21360.3,520
2024-05-14T14:27:00,21361.0,21365.5,21360.0,21365.5,280
2024-05-14T14:28:00,21362.4,21367.9,21362.4,21362.9,840
2024-05-14T14:29:00,21364.35,21364.35,21356.3,21357.05,520
2024-05-14T14:30:00,21360.0,21360.1,21359.85,21360.1,200
2024-05-14T14:31:00,21358.2,21358.2,21358.2,21358.2,40
2024-05-14T14:32:00,21355.0,21356.15,21347.4,21350.0,680
2024-05-14T14:34:00,21354.4,21354.4,21348.55,21348.55,200
2024-05-14T14:35:00,21350.7,21350.7,21347.45,21350.5,280
2024-05-14T14:36:00,21349.4,21352.65,21349.4,21352.65,400
2024-05-14T14:37:00,21348.4,21348.4,21348.4,21348.4,240
2024-05-14T14:38:00,21349.45,21354.0,21348.5,21348.5,160
2024-05-14T14:39:00,21351.95,21356.0,21351.95,21356.0,160
2024-05-14T14:40:00,21353.15,21353.15,21353.15,21353.15,40
2024-05-14T14:41:00,21354.45,21358.2,21354.45,21355.65,520
2024-05-14T14:42:00,21357.0,21357.0,21350.0,21350.0,480
2024-05-14T14:43:00,21354.35,21354.35,21350.95,21350.95,320
2024-05-14T14:44:00,21351.0,21354.0,21351.0,21354.0,320
2024-05-14T14:45:00,21354.0,21356.4,21350.3,21354.0,200
2024-05-14T14:46:00,21350.0,21350.6,21349.45,21350.6,240
2024-05-14T14:47:00,21346.35,21357.3,21346.35,21355.0,600
2024-05-14T14:48:00,21357.65,21357.65,21348.0,21348.0,720
2024-05-14T14:49:00,21352.0,21354.4,21349.95,21354.0,1040
2024-05-14T14:50:00,21351.95,21352.1,21351.95,21352.1,360
2024-05-14T14:51:00,21352.05,21357.0,21352.05,21353.1,480
2024-05-14T14:52:00,21352.15,21356.0,21352.15,21354.0,680
2024-05-14T14:53:00,21356.0,21357.0,21355.0,21355.0,480
2024-05-14T14:54:00,21357.0,21357.0,21357.0,21357.0,160
2024-05-14T14:55:00,21355.0,21355.0,21355.0,21355.0,40
2024-05-14T14:56:00,21356.0,21360.3,21356.0,21360.3,800
2024-05-14T14:57:00,21361.25,21361.25,21357.6,21357.6,80
2024-05-14T14:58:00,21360.55,21360.55,21360.55,21360.55,280
2024-05-14T14:59:00,21360.1,21360.1,21355.75,21357.0,1280
2024-05-14T15:00:00,21355.7,21356.85,21348.95,21356.1,3240
2024-05-14T15:01:00,21358.0,21358.85,21352.0,21352.0,2160
2024-05-14T15:02:00,21353.85,21361.15,21353.25,21353.95,1200
2024-05-14T15:03:00,21354.3,21354.3,21347.0,21349.4,2880
2024-05-14T15:04:00,21350.55,21353.45,21349.5,21353.45,1680
2024-05-14T15:05:00,21354.1,21358.0,21351.45,21358.0,2760
2024-05-14T15:06:00,21357.45,21360.0,21354.3,21356.6,1920
2024-05-14T15:07:00,21362.75,21370.0,21360.0,21364.85,4480
2024-05-14T15:08:00,21365.05,21370.0,21364.45,21366.8,1480
2024-05-14T15:09:00,21361.85,21365.5,21361.85,21365.5,520
2024-05-14T15:10:00,21365.75,21370.0,21365.75,21370.0,200
2024-05-14T15:11:00,21370.0,21373.0,21370.0,21373.0,1080
2024-05-14T15:12:00,21370.05,21376.2,21370.05,21373.4,1160
2024-05-14T15:13:00,21374.0,21374.0,21372.2,21373.75,1280
2024-05-14T15:14:00,21375.0,21379.0,21373.1,21373.1,1400
2024-05-14T15:15:00,21373.05,21373.35,21370.25,21373.35,840
2024-05-14T15:16:00,21376.0,21381.25,21374.0,21374.0,2360
2024-05-14T15:17:00,21375.15,21377.0,21375.15,21377.0,1800
2024-05-14T15:18:00,21377.45,21379.95,21377.45,21378.0,520
2024-05-14T15:19:00,21377.55,21378.25,21377.55,21377.85,600
2024-05-14T15:20:00,21378.85,21380.9,21378.85,21380.9,3360
2024-05-14T15:21:00,21381.3,21385.0,21380.0,21384.6,5560
2024-05-14T15:22:00,21385.0,21388.35,21379.0,21379.0,2840
2024-05-14T15:23:00,21378.25,21384.85,21377.0,21384.85,2040
2024-05-14T15:24:00,21378.3,21382.6,21375.0,21375.0,1000
2024-05-14T15:25:00,21370.0,21370.0,21365.85,21367.95,1240
2024-05-14T15:26:00,21368.9,21371.0,21363.0,21363.0,240
2024-05-14T15:27:00,21366.1,21369.4,21365.05,21365.05,440
2024-05-14T15:28:00,21365.05,21370.45,21365.05,21365.05,1600
2024-05-14T15:29:00,21366.65,21371.4,21365.15,21371.4,1680
2024-05-15T09:15:00,21365.35,21375.0,21340.0,21340.0,720
2024-05-15T09:16:00,21333.0,21333.0,21298.05,21315.0,2600
2024-05-15T09:17:00,21319.2,21320.2,21317.0,21317.0,360
2024-05-15T09:18:00,21322.95,21334.2,21321.45,21329.0,800
2024-05-15T09:19:00,21331.85,21331.85,21311.0,21326.6,840
2024-05-15T09:20:00,21321.25,21321.25,21314.0,21314.0,640
2024-05-15T09:21:00,21311.65,21311.65,21309.4,21309.4,360
2024-05-15T09:22:00,21318.2,21318.4,21313.05,21313.05,760
2024-05-15T09:23:00,21309.1,21309.1,21308.45,21308.85,200
2024-05-15T09:24:00,21315.9,21316.75,21315.0,21315.55,280
2024-05-15T09:25:00,21315.55,21315.55,21314.25,21314.4,200
2024-05-15T09:26:00,21314.4,21314.4,21308.0,21308.0,1000
2024-05-15T09:27:00,21307.65,21307.95,21300.0,21300.0,440
2024-05-15T09:28:00,21301.8,21313.7,21301.8,21313.7,320
2024-05-15T09:30:00,21313.1,21313.1,21313.1,21313.1,40
2024-05-15T09:31:00,21305.0,21305.0,21296.45,21299.0,200
2024-05-15T09:32:00,21296.0,21301.65,21296.0,21301.65,200
2024-05-15T09:33:00,21304.9,21304.9,21304.9,21304.9,40
2024-05-15T09:34:00,21308.8,21314.7,21308.8,21314.7,80
2024-05-15T09:35:00,21314.7,21314.7,21314.7,21314.7,40
2024-05-15T09:38:00,21319.55,21319.55,21319.55,21319.55,40
2024-05-15T09:39:00,21313.9,21313.9,21313.9,21313.9,40
2024-05-15T09:40:00,21345.5,21345.5,21340.0,21341.5,280
2024-05-15T09:42:00,21339.65,21349.95,21339.65,21349.95,120
2024-05-15T09:44:00,21345.0,21345.0,21345.0,21345.0,80
2024-05-15T09:45:00,21355.5,21376.1,21355.5,21372.9,320
2024-05-15T09:46:00,21372.9,21372.9,21366.1,21366.1,480
2024-05-15T09:47:00,21366.0,21369.35,21366.0,21369.35,840
2024-05-15T09:48:00,21373.2,21373.2,21367.35,21367.35,80
2024-05-15T09:51:00,21368.55,21369.0,21368.4,21368.4,200
2024-05-15T09:52:00,21363.9,21363.9,21363.9,21363.9,40
2024-05-15T09:53:00,21362.25,21362.25,21362.25,21362.25,40
2024-05-15T09:55:00,21369.3,21371.15,21369.3,21370.25,320
2024-05-15T09:56:00,21362.85,21362.85,21362.85,21362.85,40
2024-05-15T09:57:00,21355.0,21355.0,21345.0,21345.0,120
2024-05-15T09:59:00,21335.15,21335.15,21335.15,21335.15,40
2024-05-15T10:00:00,21331.3,21331.3,21323.35,21323.6,120
2024-05-15T10:01:00,21321.95,21325.7,21321.95,21325.7,120
2024-05-15T10:03:00,21330.8,21330.8,21330.8,21330.8,40
2024-05-15T10:04:00,21324.2,21324.2,21323.0,21323.3,120
2024-05-15T10:05:00,21316.2,21316.2,21314.85,21314.85,120
2024-05-15T10:06:00,21316.35,21316.35,21287.65,21287.65,1400
2024-05-15T10:07:00,21285.0,21285.0,21279.05,21280.0,240
2024-05-15T10:08:00,21277.0,21278.35,21277.0,21277.0,600
2024-05-15T10:09:00,21268.1,21276.0,21265.9,21271.85,1280
2024-05-15T10:10:00,21282.7,21282.7,21259.15,21259.15,200
2024-05-15T10:11:00,21276.0,21276.0,21276.0,21276.0,80
2024-05-15T10:12:00,21276.7,21276.7,21276.0,21276.0,160
2024-05-15T10:15:00,21276.05,21276.05,21260.25,21260.25,640
2024-05-15T10:16:00,21254.65,21254.9,21254.65,21254.65,480
2024-05-15T10:17:00,21272.9,21272.9,21272.9,21272.9,40
2024-05-15T10:18:00,21272.0,21276.05,21270.4,21276.05,120
2024-05-15T10:19:00,21291.95,21294.0,21291.95,21294.0,80
2024-05-15T10:20:00,21294.0,21294.0,21288.55,21288.55,160
2024-05-15T10:22:00,21278.0,21278.0,21278.0,21278.0,40
2024-05-15T10:23:00,21275.3,21275.3,21275.3,21275.3,40
2024-05-15T10:26:00,21275.3,21282.9,21275.3,21282.9,440
2024-05-15T10:27:00,21278.0,21278.0,21278.0,21278.0,40
2024-05-15T10:28:00,21271.0,21275.0,21271.0,21275.0,80
2024-05-15T10:30:00,21261.0,21261.0,21261.0,21261.0,80
2024-05-15T10:31:00,21261.1,21261.1,21261.1,21261.1,40
2024-05-15T10:32:00,21265.7,21265.7,21265.7,21265.7,40
2024-05-15T10:33:00,21268.75,21268.75,21268.75,21268.75,120
2024-05-15T10:34:00,21270.45,21270.45,21270.45,21270.45,40
2024-05-15T10:35:00,21276.0,21276.0,21276.0,21276.0,40
2024-05-15T10:36:00,21280.0,21280.0,21280.0,21280.0,40
2024-05-15T10:37:00,21280.35,21280.35,21275.0,21275.0,160
2024-05-15T10:38:00,21270.95,21273.75,21270.95,21273.75,120
2024-05-15T10:39:00,21268.45,21268.45,21268.45,21268.45,40
2024-05-15T10:40:00,21266.75,21266.75,21266.75,21266.75,40
2024-05-15T10:41:00,21266.75,21269.4,21266.75,21269.4,240
2024-05-15T10:42:00,21267.0,21267.0,21267.0,21267.0,160
2024-05-15T10:43:00,21266.75,21266.75,21260.75,21260.75,200
2024-05-15T10:49:00,21264.2,21264.2,21264.2,21264.2,40
2024-05-15T10:51:00,21272.25,21272.25,21272.25,21272.25,40
2024-05-15T10:53:00,21257.55,21257.55,21257.55,21257.55,80
2024-05-15T10:54:00,21268.4,21283.85,21268.4,21283.85,320
2024-05-15T10:55:00,21278.25,21278.25,21277.75,21277.75,80
2024-05-15T10:56:00,21274.0,21274.0,21274.0,21274.0,240
2024-05-15T10:58:00,21282.65,21282.65,21282.65,21282.65,80
2024-05-15T10:59:00,21278.0,21278.0,21272.0,21272.0,1120
2024-05-15T11:00:00,21277.7,21289.15,21277.7,21289.15,320
2024-05-15T11:01:00,21294.0,21311.4,21294.0,21310.75,320
2024-05-15T11:02:00,21299.75,21299.75,21299.75,21299.75,40
2024-05-15T11:03:00,21310.0,21310.0,21310.0,21310.0,40
2024-05-15T11:04:00,21298.25,21298.25,21298.25,21298.25,40
2024-05-15T11:05:00,21301.55,21305.4,21301.55,21305.4,120
2024-05-15T11:06:00,21298.2,21298.2,21298.2,21298.2,400
2024-05-15T11:07:00,21293.95,21293.95,21293.95,21293.95,400
2024-05-15T11:08:00,21288.0,21288.0,21288.0,21288.0,40
2024-05-15T11:11:00,21283.0,21283.0,21283.0,21283.0,40
2024-05-15T11:12:00,21287.8,21287.8,21287.8,21287.8,40
2024-05-15T11:14:00,21287.8,21287.8,21287.8,21287.8,40
2024-05-15T11:18:00,21283.0,21283.0,21283.0,21283.0,40
2024-05-15T11:19:00,21283.0,21283.0,21283.0,21283.0,80
2024-05-15T11:20:00,21290.1,21290.1,21290.1,21290.1,40
2024-05-15T11:23:00,21295.0,21295.0,21295.0,21295.0,40
2024-05-15T11:24:00,21301.0,21301.0,21301.0,21301.0,40
2024-05-15T11:25:00,21295.0,21295.0,21293.0,21293.0,80
2024-05-15T11:26:00,21290.0,21290.0,21282.1,21282.1,80
2024-05-15T11:27:00,21285.95,21285.95,21285.95,21285.95,40
2024-05-15T11:28:00,21281.0,21281.0,21271.0,21271.0,3000
2024-05-15T11:29:00,21271.0,21271.8,21252.35,21254.0,5040
2024-05-15T11:30:00,21248.95,21248.95,21234.4,21234.4,1480
2024-05-15T11:31:00,21233.3,21233.3,21233.3,21233.3,160
2024-05-15T11:32:00,21238.5,21248.25,21238.5,21244.3,600
2024-05-15T11:34:00,21244.2,21244.2,21244.2,21244.2,40
2024-05-15T11:35:00,21241.05,21245.5,21238.1,21245.5,720
2024-05-15T11:36:00,21248.95,21252.0,21248.95,21252.0,160
2024-05-15T11:38:00,21245.0,21245.0,21245.0,21245.0,40
2024-05-15T11:39:00,21241.1,21244.6,21240.0,21244.6,400
2024-05-15T11:40:00,21242.0,21242.0,21241.1,21241.1,200
2024-05-15T11:41:00,21233.3,21245.75,21233.3,21245.75,120
2024-05-15T11:42:00,21258.15,21258.15,21247.45,21247.45,1120
2024-05-15T11:43:00,21248.65,21248.65,21248.5,21248.5,80
2024-05-15T11:44:00,21247.7,21248.0,21247.05,21247.05,200
2024-05-15T11:45:00,21248.35,21252.65,21248.35,21252.6,360
2024-05-15T11:46:00,21257.75,21257.75,21250.55,21250.55,120
2024-05-15T11:47:00,21255.0,21255.0,21255.0,21255.0,160
2024-05-15T11:49:00,21256.35,21260.6,21255.3,21260.6,160
2024-05-15T11:50:00,21260.6,21260.6,21257.0,21257.0,120
2024-05-15T11:51:00,21260.25,21261.75,21260.25,21261.75,120
2024-05-15T11:53:00,21255.0,21255.0,21255.0,21255.0,40
2024-05-15T11:54:00,21256.9,21256.9,21250.8,21250.8,160
2024-05-15T11:55:00,21251.4,21251.4,21251.4,21251.4,80
2024-05-15T11:56:00,21260.0,21265.0,21260.0,21265.0,440
2024-05-15T11:57:00,21282.75,21288.2,21282.75,21283.6,880
2024-05-15T11:58:00,21282.75,21285.0,21277.65,21277.65,360
2024-05-15T11:59:00,21277.8,21280.85,21277.6,21280.85,200
2024-05-15T12:00:00,21280.65,21280.85,21276.65,21276.65,120
2024-05-15T12:02:00,21273.85,21273.85,21273.85,21273.85,40
2024-05-15T12:05:00,21272.75,21272.75,21272.75,21272.75,40
2024-05-15T12:08:00,21280.0,21280.0,21280.0,21280.0,40
2024-05-15T12:09:00,21279.15,21279.15,21279.15,21279.15,480
2024-05-15T12:10:00,21288.0,21290.0,21288.0,21290.0,160
2024-05-15T12:13:00,21275.15,21275.15,21266.2,21266.2,80
2024-05-15T12:14:00,21269.55,21271.0,21267.8,21267.8,800
2024-05-15T12:15:00,21267.9,21267.9,21261.0,21263.7,200
2024-05-15T12:17:00,21271.55,21271.55,21268.1,21268.6,320
2024-05-15T12:19:00,21262.35,21263.25,21260.1,21260.1,320
2024-05-15T12:20:00,21257.55,21259.85,21257.55,21259.85,160
2024-05-15T12:21:00,21252.15,21252.15,21252.15,21252.15,200
2024-05-15T12:22:00,21240.0,21243.65,21234.65,21242.05,1720
2024-05-15T12:23:00,21244.95,21244.95,21244.95,21244.95,40
2024-05-15T12:24:00,21249.2,21252.95,21249.2,21252.95,120
2024-05-15T12:26:00,21248.9,21248.9,21248.9,21248.9,40
2024-05-15T12:29:00,21260.0,21260.0,21260.0,21260.0,40
2024-05-15T12:31:00,21260.85,21277.05,21260.85,21277.05,160
2024-05-15T12:36:00,21260.0,21260.5,21260.0,21260.5,360
2024-05-15T12:37:00,21258.4,21258.4,21258.4,21258.4,40
2024-05-15T12:45:00,21258.4,21258.4,21258.4,21258.4,160
2024-05-15T12:47:00,21258.4,21258.4,21253.2,21253.2,120
2024-05-15T12:48:00,21250.0,21250.0,21247.0,21247.8,160
2024-05-15T12:49:00,21246.65,21246.65,21239.25,21239.25,200
2024-05-15T12:51:00,21246.0,21246.0,21246.0,21246.0,40
2024-05-15T12:55:00,21258.2,21258.2,21258.2,21258.2,40
2024-05-15T12:57:00,21255.1,21255.1,21255.1,21255.1,40
2024-05-15T12:59:00,21244.2,21244.2,21243.6,21243.6,80
2024-05-15T13:04:00,21254.95,21254.95,21254.95,21254.95,80
2024-05-15T13:06:00,21266.0,21266.0,21266.0,21266.0,40
2024-05-15T13:08:00,21252.6,21252.6,21252.6,21252.6,40
2024-05-15T13:16:00,21258.5,21258.5,21258.5,21258.5,200
2024-05-15T13:17:00,21245.0,21245.0,21236.35,21236.35,640
2024-05-15T13:18:00,21244.0,21244.0,21244.0,21244.0,40
2024-05-15T13:19:00,21258.3,21258.3,21257.7,21257.7,80
2024-05-15T13:21:00,21255.8,21255.8,21255.8,21255.8,40
2024-05-15T13:22:00,21255.25,21255.25,21255.25,21255.25,120
2024-05-15T13:24:00,21263.65,21263.65,21263.65,21263.65,40
2024-05-15T13:27:00,21250.0,21250.0,21250.0,21250.0,40
2024-05-15T13:31:00,21230.0,21230.0,21225.25,21227.15,240
2024-05-15T13:32:00,21231.0,21231.0,21231.0,21231.0,40
2024-05-15T13:33:00,21235.0,21236.0,21235.0,21236.0,80
2024-05-15T13:34:00,21240.0,21240.0,21240.0,21240.0,80
2024-05-15T13:35:00,21232.2,21232.2,21232.2,21232.2,200
2024-05-15T13:40:00,21236.15,21236.15,21231.1,21231.1,80
2024-05-15T13:41:00,21231.1,21231.8,21231.1,21231.8,280
2024-05-15T13:42:00,21233.0,21233.0,21233.0,21233.0,200
2024-05-15T13:43:00,21233.75,21233.75,21233.75,21233.75,40
2024-05-15T13:45:00,21236.15,21237.65,21236.15,21237.65,240
2024-05-15T13:48:00,21228.9,21228.9,21221.15,21221.15,280
2024-05-15T13:51:00,21229.8,21236.5,21229.8,21236.5,80
2024-05-15T13:57:00,21249.0,21254.0,21249.0,21254.0,120
2024-05-15T13:58:00,21257.5,21257.5,21254.0,21254.0,160
2024-05-15T13:59:00,21250.0,21250.0,21250.0,21250.0,40
2024-05-15T14:02:00,21254.0,21254.0,21254.0,21254.0,40
2024-05-15T14:04:00,21257.05,21257.05,21257.05,21257.05,40
2024-05-15T14:05:00,21256.3,21256.3,21256.3,21256.3,40
2024-05-15T14:06:00,21263.0,21278.15,21263.0,21278.15,1000
2024-05-15T14:07:00,21279.75,21279.75,21279.75,21279.75,40
2024-05-15T14:10:00,21262.55,21262.55,21262.55,21262.55,40
2024-05-15T14:11:00,21262.55,21262.55,21262.55,21262.55,80
2024-05-15T14:12:00,21268.2,21268.2,21268.2,21268.2,40
2024-05-15T14:13:00,21279.75,21279.75,21279.75,21279.75,40
2024-05-15T14:15:00,21279.75,21279.75,21279.75,21279.75,40
2024-05-15T14:16:00,21279.75,21279.75,21275.85,21275.85,80
2024-05-15T14:22:00,21271.8,21271.8,21271.8,21271.8,40
2024-05-15T14:24:00,21257.95,21260.0,21257.35,21260.0,960
2024-05-15T14:25:00,21253.65,21259.7,21251.55,21259.7,160
2024-05-15T14:27:00,21256.15,21256.45,21255.25,21256.45,160
2024-05-15T14:28:00,21255.35,21263.45,21255.35,21261.75,720
2024-05-15T14:30:00,21267.0,21267.0,21263.85,21263.85,160
2024-05-15T14:31:00,21264.7,21264.7,21262.35,21262.35,400
2024-05-15T14:32:00,21262.0,21263.6,21258.65,21258.75,360
2024-05-15T14:35:00,21268.85,21268.85,21268.75,21268.75,120
2024-05-15T14:36:00,21270.95,21271.65,21270.95,21271.65,80
2024-05-15T14:37:00,21271.65,21271.65,21271.65,21271.65,40
2024-05-15T14:38:00,21269.45,21281.35,21269.45,21281.35,200
2024-05-15T14:46:00,21265.6,21265.6,21265.05,21265.05,80
2024-05-15T14:47:00,21277.9,21280.7,21271.45,21280.0,4840
2024-05-15T14:48:00,21275.0,21284.3,21275.0,21284.3,2280
2024-05-15T14:49:00,21290.0,21290.0,21282.1,21289.55,640
2024-05-15T14:50:00,21286.55,21286.55,21286.55,21286.55,80
2024-05-15T14:52:00,21290.0,21290.0,21290.0,21290.0,40
2024-05-15T14:53:00,21289.85,21289.85,21289.85,21289.85,40
2024-05-15T14:57:00,21290.45,21290.45,21290.45,21290.45,40
2024-05-15T14:58:00,21289.45,21289.45,21281.4,21283.3,1120
2024-05-15T14:59:00,21284.3,21285.65,21284.3,21284.8,320
2024-05-15T15:00:00,21284.45,21295.6,21284.45,21295.6,1320
2024-05-15T15:01:00,21292.2,21292.2,21287.75,21287.75,440
2024-05-15T15:02:00,21288.9,21294.25,21286.0,21286.0,240
2024-05-15T15:03:00,21286.55,21287.35,21279.45,21279.95,600
2024-05-15T15:04:00,21276.8,21276.8,21272.8,21272.8,440
2024-05-15T15:05:00,21273.7,21279.6,21273.7,21279.15,920
2024-05-15T15:06:00,21276.7,21277.25,21275.9,21277.0,200
2024-05-15T15:07:00,21282.0,21282.0,21282.0,21282.0,80
2024-05-15T15:08:00,21285.0,21285.0,21285.0,21285.0,120
2024-05-15T15:09:00,21290.0,21290.0,21290.0,21290.0,40
2024-05-15T15:10:00,21293.95,21298.05,21293.95,21298.05,160
2024-05-15T15:11:00,21299.2,21299.2,21299.2,21299.2,80
2024-05-15T15:12:00,21299.2,21299.2,21299.2,21299.2,120
2024-05-15T15:14:00,21298.25,21299.5,21297.65,21297.65,400
2024-05-15T15:15:00,21295.0,21298.4,21289.2,21291.9,480
2024-05-15T15:16:00,21288.55,21290.0,21287.0,21290.0,360
2024-05-15T15:17:00,21290.0,21292.85,21290.0,21292.85,360
2024-05-15T15:18:00,21290.0,21295.0,21288.75,21288.85,8000
2024-05-15T15:19:00,21285.1,21289.0,21283.65,21283.65,200
2024-05-15T15:20:00,21285.6,21286.7,21284.75,21286.7,880
2024-05-15T15:21:00,21289.55,21291.35,21288.55,21291.35,280
2024-05-15T15:22:00,21290.6,21291.25,21285.45,21285.85,1280
2024-05-15T15:24:00,21290.0,21290.0,21290.0,21290.0,40
2024-05-15T15:25:00,21286.0,21286.3,21284.9,21284.9,200
2024-05-15T15:28:00,21287.2,21294.95,21287.2,21293.35,480
2024-05-15T15:29:00,21288.0,21291.0,21288.0,21290.0,320
2024-05-16T09:15:00,21388.25,21388.25,21358.8,21358.9,1000
2024-05-16T09:16:00,21358.9,21369.0,21358.9,21366.4,120
2024-05-16T09:17:00,21365.0,21365.0,21354.15,21357.4,800
2024-05-16T09:18:00,21360.0,21360.95,21354.35,21354.35,520
2024-05-16T09:19:00,21353.65,21363.5,21353.65,21363.5,120
2024-05-16T09:20:00,21362.0,21374.55,21362.0,21374.55,760
2024-05-16T09:21:00,21383.6,21399.45,21381.5,21398.3,800
2024-05-16T09:22:00,21400.0,21403.0,21400.0,21403.0,480
2024-05-16T09:23:00,21398.6,21403.8,21393.65,21393.65,960
2024-05-16T09:24:00,21396.8,21396.8,21387.45,21388.75,800
2024-05-16T09:25:00,21389.1,21389.1,21379.75,21379.75,360
2024-05-16T09:26:00,21380.0,21386.0,21380.0,21383.4,120
2024-05-16T09:27:00,21379.75,21379.75,21375.0,21375.0,80
2024-05-16T09:28:00,21370.25,21370.25,21363.65,21368.1,240
2024-05-16T09:29:00,21363.5,21363.5,21363.5,21363.5,40
2024-05-16T09:30:00,21376.55,21380.0,21376.55,21380.0,440
2024-05-16T09:31:00,21361.45,21361.45,21361.45,21361.45,80
2024-05-16T09:32:00,21344.25,21344.25,21344.25,21344.25,280
2024-05-16T09:33:00,21332.35,21344.75,21332.35,21336.45,240
2024-05-16T09:34:00,21337.8,21337.8,21337.8,21337.8,40
2024-05-16T09:35:00,21333.1,21333.1,21333.1,21333.1,80
2024-05-16T09:36:00,21333.0,21333.0,21327.0,21333.0,160
2024-05-16T09:37:00,21327.5,21330.1,21327.5,21330.0,200
2024-05-16T09:38:00,21325.0,21325.0,21320.0,21320.0,80
2024-05-16T09:40:00,21322.0,21322.0,21319.4,21320.8,1040
2024-05-16T09:41:00,21306.7,21325.85,21306.7,21325.85,320
2024-05-16T09:42:00,21327.6,21327.6,21327.6,21327.6,120
2024-05-16T09:43:00,21330.0,21330.0,21330.0,21330.0,200
2024-05-16T09:44:00,21321.9,21321.9,21318.0,21318.0,80
2024-05-16T09:45:00,21318.0,21319.85,21318.0,21319.85,80
2024-05-16T09:47:00,21343.2,21343.2,21343.2,21343.2,120
2024-05-16T09:48:00,21341.6,21341.6,21341.6,21341.6,400
2024-05-16T09:49:00,21343.9,21348.15,21343.9,21348.15,120
2024-05-16T09:51:00,21337.75,21337.75,21335.9,21335.9,80
2024-05-16T09:52:00,21340.95,21340.95,21340.95,21340.95,160
2024-05-16T09:53:00,21338.8,21338.8,21338.8,21338.8,40
2024-05-16T09:54:00,21342.0,21342.0,21342.0,21342.0,40
2024-05-16T09:55:00,21342.0,21342.0,21342.0,21342.0,40
2024-05-16T09:56:00,21348.15,21355.4,21345.5,21355.4,200
2024-05-16T09:57:00,21349.5,21350.0,21349.5,21350.0,320
2024-05-16T09:58:00,21346.25,21346.25,21346.25,21346.25,40
2024-05-16T09:59:00,21346.25,21346.25,21345.0,21345.0,160
2024-05-16T10:00:00,21344.0,21344.0,21343.7,21343.7,160
2024-05-16T10:01:00,21336.2,21336.2,21336.2,21336.2,40
2024-05-16T10:07:00,21346.55,21352.65,21346.55,21352.65,840
2024-05-16T10:08:00,21352.4,21352.4,21347.65,21347.65,240
2024-05-16T10:09:00,21355.0,21355.0,21355.0,21355.0,40
2024-05-16T10:10:00,21357.95,21375.0,21357.95,21375.0,280
2024-05-16T10:11:00,21375.1,21375.1,21364.75,21364.75,120
2024-05-16T10:12:00,21369.55,21369.55,21369.55,21369.55,40
2024-05-16T10:15:00,21360.0,21360.0,21356.2,21356.2,440
2024-05-16T10:16:00,21342.95,21348.0,21342.95,21348.0,440
2024-05-16T10:17:00,21354.1,21354.1,21354.1,21354.1,40
2024-05-16T10:20:00,21335.0,21335.0,21325.0,21325.0,280
2024-05-16T10:21:00,21321.0,21340.2,21321.0,21323.6,560
2024-05-16T10:22:00,21321.0,21321.05,21300.0,21315.25,9600
2024-05-16T10:23:00,21314.65,21314.65,21306.35,21306.35,960
2024-05-16T10:24:00,21305.2,21305.2,21285.0,21285.0,3040
2024-05-16T10:25:00,21285.9,21292.8,21282.25,21292.8,2160
2024-05-16T10:26:00,21290.0,21290.0,21290.0,21290.0,200
2024-05-16T10:27:00,21298.9,21298.9,21298.9,21298.9,640
2024-05-16T10:29:00,21298.9,21298.9,21294.2,21298.0,160
2024-05-16T10:30:00,21300.0,21305.3,21300.0,21305.3,600
2024-05-16T10:31:00,21305.4,21305.4,21305.4,21305.4,40
2024-05-16T10:32:00,21311.6,21311.6,21311.6,21311.6,40
2024-05-16T10:34:00,21316.5,21317.0,21311.6,21311.6,160
2024-05-16T10:35:00,21309.2,21309.2,21309.0,21309.0,160
2024-05-16T10:36:00,21295.5,21295.5,21294.45,21294.55,2000
2024-05-16T10:37:00,21294.0,21294.0,21287.85,21287.85,80
2024-05-16T10:38:00,21290.95,21290.95,21290.95,21290.95,80
2024-05-16T10:39:00,21285.55,21285.55,21285.55,21285.55,40
2024-05-16T10:40:00,21279.1,21279.1,21279.1,21279.1,40
2024-05-16T10:41:00,21291.5,21299.15,21291.5,21299.15,120
2024-05-16T10:44:00,21310.0,21314.85,21310.0,21314.85,160
2024-05-16T10:46:00,21302.2,21302.2,21302.2,21302.2,40
2024-05-16T10:47:00,21272.4,21272.4,21272.4,21272.4,200
2024-05-16T10:48:00,21271.55,21271.55,21255.0,21255.0,280
2024-05-16T10:49:00,21252.0,21256.95,21248.0,21248.0,120
2024-05-16T10:50:00,21246.9,21248.0,21243.0,21248.0,240
2024-05-16T10:51:00,21257.0,21260.0,21257.0,21260.0,520
2024-05-16T10:52:00,21266.4,21266.4,21266.4,21266.4,40
2024-05-16T10:53:00,21267.9,21270.9,21265.15,21265.15,200
2024-05-16T10:56:00,21267.1,21267.1,21267.1,21267.1,40
2024-05-16T11:00:00,21270.1,21270.1,21270.1,21270.1,400
2024-05-16T11:01:00,21275.8,21276.55,21275.8,21276.55,80
2024-05-16T11:02:00,21282.25,21292.55,21282.25,21292.55,80
